,chern_simons,cusp_volume,hyperbolic_adjoint_torsion_degree,hyperbolic_torsion_degree,injectivity_radius,longitudinal_translation,meridinal_translation_imag,meridinal_translation_real,short_geodesic_imag_part,short_geodesic_real_part,Symmetry_0,Symmetry_D3,Symmetry_D4,Symmetry_D6,Symmetry_D8,Symmetry_Z/2 + Z/2,volume,signature
164702,0.2032146751880645,18.45303840279485,0,10,0.6163550615310669,14.698753356933594,1.2554152011871338,0.3820317983627319,-2.5986592769622803,1.2876795530319214,1.0,0.0,0.0,0.0,0.0,0.0,19.8580265045166,2
119440,-0.105121299624443,19.086664129587238,0,0,0.6227683424949646,15.75733757019043,1.2112873792648315,-0.5434781312942505,2.483017444610596,1.258692502975464,1.0,0.0,0.0,0.0,0.0,0.0,20.34981155395508,-2
236901,0.0921708047389984,15.000423466028678,15,10,0.6372368931770325,17.201519012451172,0.8720406293869019,1.0468724966049194,-2.492814064025879,1.378075361251831,0.0,0.0,0.0,0.0,0.0,1.0,13.416190147399902,4
88425,-0.0992910787463188,15.6911055314132,0,10,0.6388159990310669,11.999733924865724,1.3076211214065552,0.39617720246315,-3.028832197189331,1.3946205377578735,1.0,0.0,0.0,0.0,0.0,0.0,16.428298950195312,0
152890,0.0,15.815928973466724,0,10,0.4929189085960388,11.462142944335938,1.3798404932022097,0.0,-2.795905113220215,0.9858378171920776,0.0,0.0,1.0,0.0,0.0,0.0,13.573904037475586,0
77933,0.1153131499886512,16.586954357824197,0,10,0.4089730978012085,13.670241355895996,1.213362216949463,-0.3376992344856262,-2.4329376220703125,0.817946195602417,0.0,0.0,0.0,0.0,0.0,1.0,16.9875431060791,0
100166,0.1532041281461715,3.946927055535099,3,2,0.28119957447052,4.469301700592041,0.8831194043159485,0.7381179332733154,2.8154308795928955,0.56239914894104,0.0,0.0,0.0,0.0,0.0,1.0,2.828122138977051,2
25541,-0.0099438978359103,14.554109952257932,15,10,0.5873016119003296,12.659507751464844,1.149658441543579,0.4733765125274658,2.196176290512085,1.3689007759094238,0.0,0.0,0.0,0.0,0.0,1.0,12.88874053955078,2
164713,-0.1181536540389061,17.419698640153115,0,10,0.3982543647289276,14.39182949066162,1.2103880643844604,-0.2928382456302643,-3.0475125312805176,0.7965087294578552,0.0,0.0,0.0,0.0,0.0,1.0,17.515573501586914,-2
125531,-0.0800334215164184,11.897938859610804,0,18,0.1591598838567733,16.449174880981445,0.7233152389526367,1.0493522882461548,1.639161467552185,0.3183197677135467,0.0,0.0,0.0,0.0,0.0,1.0,12.545188903808594,4
71220,0.0214221272617578,14.760888844115245,0,10,0.4037796556949615,14.151777267456056,1.0430413484573364,-0.8817877173423767,3.1415112018585205,0.8075593113899231,0.0,0.0,0.0,0.0,0.0,0.0,13.964433670043944,-2
134200,-0.0724558010697364,14.57760913230868,0,10,0.630368709564209,15.382179260253906,0.9476946592330932,-0.9556893110275269,2.897603750228882,1.2759284973144531,1.0,0.0,0.0,0.0,0.0,0.0,13.58254051208496,-4
120605,-0.0197713505476713,17.076253487706026,0,6,0.7354192137718201,12.56697940826416,1.3588192462921145,0.8580361604690552,-2.090449333190918,1.5937014818191528,1.0,0.0,0.0,0.0,0.0,0.0,15.45247745513916,2
114150,0.1175456717610359,14.99416491242323,0,10,0.4806903302669525,14.123459815979004,1.0616495609283447,-0.9189794659614564,-2.876917839050293,0.961380660533905,1.0,0.0,0.0,0.0,0.0,0.0,15.867091178894045,-2
115659,-0.1940442323684692,11.416034856742726,0,10,0.2714036107063293,15.525562286376951,0.7353057265281677,-1.021586775779724,-2.755899667739868,0.5428072214126587,0.0,0.0,0.0,0.0,0.0,1.0,10.937689781188965,-4
17884,0.1742209792137146,23.24071756956073,0,14,0.6524735689163208,20.39809799194336,1.139357089996338,-0.8440966010093689,-3.0381972789764404,1.3049471378326416,1.0,0.0,0.0,0.0,0.0,0.0,25.51115608215332,-4
220816,0.0605480000376701,20.466979796505484,0,0,0.3660491406917572,16.533430099487305,1.2379149198532104,-0.7975410223007202,-2.630368232727051,0.7320982813835144,1.0,0.0,0.0,0.0,0.0,0.0,22.780567169189453,-2
69752,-0.0848169848322868,15.231395111240316,15,10,0.6442583203315735,13.745142936706545,1.1081292629241943,-0.8216634392738342,2.647561550140381,1.3949936628341677,1.0,0.0,0.0,0.0,0.0,0.0,13.890229225158691,-2
159963,-0.2092494219541549,19.56453638991616,0,10,0.4637002050876617,14.489933013916016,1.3502157926559448,0.5125219225883484,3.015386819839477,0.9274004101753236,1.0,0.0,0.0,0.0,0.0,0.0,17.922672271728516,2
103328,-0.1142174452543258,10.991538261327491,15,10,0.4033967852592468,16.39061164855957,0.670599639415741,1.3854087591171265,-1.2007057666778564,0.8067935705184937,0.0,0.0,0.0,0.0,0.0,0.0,10.44358253479004,4
60526,0.1997006982564926,12.722598668280966,9,6,0.458192378282547,9.556807518005373,1.331260323524475,-0.0877212360501289,-3.135364055633545,0.916384756565094,0.0,0.0,0.0,0.0,0.0,1.0,10.989449501037598,0
226472,-0.18674898147583,4.554576493336384,9,6,0.1174523532390594,2.962636232376098,1.5373390913009644,-0.2262480556964874,-1.881284475326538,0.2349047064781189,0.0,0.0,0.0,0.0,0.0,0.0,4.056860446929932,0
6223,0.0647468492388725,14.838379512983124,0,10,0.4849636256694793,20.22660255432129,0.7336071133613586,-1.0209733247756958,2.956453561782837,0.9699272513389589,0.0,0.0,0.0,0.0,0.0,0.0,14.458045959472656,-6
194998,0.2176230251789093,13.940500683362131,0,10,0.3370656967163086,14.56554889678955,0.957087218761444,0.9198309779167176,-2.10555362701416,0.6741313934326172,1.0,0.0,0.0,0.0,0.0,0.0,15.252948760986328,4
91731,0.1816730946302414,10.70621535092306,9,6,0.2431175410747528,11.096264839172363,0.9648485779762268,0.7876983284950256,2.631150960922241,0.4862350821495056,0.0,0.0,0.0,0.0,0.0,1.0,10.639843940734863,2
215454,0.014957258477807,13.11321513661187,0,10,0.3619086444377899,9.76182746887207,1.343315601348877,0.3284907341003418,1.4074546098709106,0.7238172888755798,1.0,0.0,0.0,0.0,0.0,0.0,13.200260162353516,0
127791,0.0685566887259483,13.355169975314766,15,10,0.6729003190994263,9.278499603271484,1.439367413520813,-0.1726657301187515,-2.2931275367736816,1.7319207191467283,1.0,0.0,0.0,0.0,0.0,0.0,12.549436569213867,0
235887,0.1584185063838958,13.839368200664468,0,10,0.606839120388031,10.81557846069336,1.2795772552490234,-0.1600835025310516,2.310206174850464,1.3464256525039673,0.0,0.0,0.0,0.0,0.0,0.0,11.954526901245115,0
200706,-0.2240201234817505,10.58535473579684,0,10,0.4689527750015259,9.474589347839355,1.1172362565994265,0.9267627596855164,-2.6357078552246094,0.9379055500030518,0.0,0.0,0.0,0.0,0.0,0.0,9.07089900970459,2
210523,-0.0718569085001945,9.98841961326076,0,14,0.1555788815021515,22.320974349975582,0.4474903047084808,-1.2373223304748535,-2.1091463565826416,0.311157763004303,0.0,0.0,0.0,0.0,0.0,1.0,10.26133155822754,-6
183380,0.1403596103191375,19.70205889566614,0,0,0.3755195736885071,15.609228134155272,1.2622058391571045,-0.3144609034061432,2.4046809673309326,0.7510391473770142,1.0,0.0,0.0,0.0,0.0,0.0,21.06688117980957,-2
202816,0.1426278799772262,12.68317056212254,0,10,0.4167986214160919,12.299787521362305,1.031169891357422,-0.8936970233917236,-1.7384793758392334,0.8335972428321838,0.0,0.0,0.0,0.0,0.0,0.0,14.545150756835938,-2
48846,0.0536401718854904,15.316464346860812,15,10,0.6001285314559937,12.595439910888672,1.2160325050354004,-0.3786186277866363,-2.554596185684204,1.4193960428237915,0.0,0.0,0.0,0.0,0.0,0.0,16.38335609436035,-2
111685,-0.0195216462016105,10.893512970125698,0,14,0.1927163451910019,18.13872337341309,0.6005666851997375,-1.2332956790924072,-1.8414586782455444,0.3854326903820038,0.0,0.0,1.0,0.0,0.0,0.0,10.067425727844238,-4
34254,0.1100514754652977,18.41216026893881,21,14,0.490179181098938,15.787428855895996,1.1662545204162598,-0.8124021291732788,-2.85068416595459,0.980358362197876,1.0,0.0,0.0,0.0,0.0,0.0,21.66378593444824,-2
76346,-0.2286842912435531,18.382531474988014,15,10,0.598402202129364,14.6245756149292,1.256961703300476,0.9793880581855774,2.286120176315308,1.196804404258728,1.0,0.0,0.0,0.0,0.0,0.0,15.632332801818848,2
54874,-0.1294999420642852,15.51204645308644,0,14,0.6507307887077332,13.921798706054688,1.1142271757125854,0.8398184776306152,2.867567300796509,1.5892746448516846,0.0,0.0,0.0,0.0,0.0,0.0,18.99319839477539,2
83072,0.0869439169764518,14.324531005111112,0,14,0.2728042304515838,11.583158493041992,1.236668825149536,0.2463835477828979,2.5969045162200928,0.5456084609031677,0.0,0.0,0.0,0.0,0.0,0.0,15.112417221069336,0
235329,-0.223370686173439,13.034453768090543,0,10,0.4935959577560425,16.969196319580078,0.7681244015693665,1.0779025554656982,-2.8824923038482666,0.987191915512085,0.0,0.0,0.0,0.0,0.0,1.0,11.512860298156738,4
179985,0.0833333358168602,10.396573543887826,0,0,0.2954141497611999,8.328295707702637,1.2483434677124023,-0.6971850395202637,2.852278470993042,0.5908282995223999,1.0,0.0,0.0,0.0,0.0,0.0,10.985907554626465,0
75702,0.1523426920175552,12.379505559879815,0,10,0.4617549777030945,16.343120574951172,0.7574750185012817,0.9967148303985596,2.6397006511688232,0.923509955406189,0.0,0.0,0.0,0.0,0.0,1.0,11.589518547058104,4
90593,-0.1906431913375854,13.342045699271011,15,10,0.4364166855812073,17.33719253540039,0.7695620656013489,-1.0375492572784424,2.916246175765991,0.8728333711624146,0.0,0.0,0.0,0.0,0.0,1.0,11.875779151916504,-4
18359,0.2266410291194915,10.296247248889811,15,10,0.4417819678783417,6.145383834838867,1.6754441261291504,1.1833486557006836,3.0373077392578125,0.8835639357566833,1.0,0.0,0.0,0.0,0.0,0.0,7.374343872070312,0
100382,-0.025855429470539,10.025816486190024,21,14,0.3460350036621094,21.26356315612793,0.4715021848678589,-1.2627851963043213,-2.308638095855713,0.6920700073242188,0.0,0.0,0.0,0.0,0.0,0.0,11.413789749145508,-6
76086,0.0905302166938781,12.226321765565215,0,10,0.5077560544013977,10.685555458068848,1.1441915035247805,-0.5191566348075867,-2.7606005668640137,1.0155121088027954,0.0,0.0,0.0,0.0,0.0,1.0,11.393224716186523,-2
55388,-0.2194571048021316,8.94994575858459,9,6,0.319937527179718,12.045816421508787,0.7429920434951782,1.0551282167434692,-2.458279609680176,0.639875054359436,0.0,0.0,0.0,0.0,0.0,1.0,8.014861106872559,4
105023,0.1570523083209991,9.897149962082151,15,10,0.4262742698192596,10.705121994018556,0.92452472448349,0.9587907195091248,3.030360698699951,0.8525485396385193,0.0,0.0,0.0,0.0,0.0,0.0,8.651148796081543,2
51049,0.1738602817058563,13.804266642096422,0,18,0.2077354937791824,21.77009010314941,0.6340932250022888,-1.185144066810608,-2.291490077972412,0.4154709875583648,0.0,0.0,0.0,0.0,0.0,0.0,14.964545249938965,-6
49721,-0.1054530963301658,16.44701955302844,0,0,0.4511933922767639,13.174606323242188,1.2483879327774048,0.295560210943222,2.6344785690307617,0.9023867845535278,0.0,0.0,0.0,0.0,0.0,0.0,17.45687484741211,0
223338,-0.1584185063838958,13.839368200664468,0,10,0.606839120388031,10.81557846069336,1.2795772552490234,0.1600835025310516,-2.310206174850464,1.3464256525039673,0.0,0.0,0.0,0.0,0.0,0.0,11.954526901245115,0
10171,-0.1478556543588638,9.909302369955752,0,6,0.5985081791877747,7.346402168273926,1.3488646745681765,0.3878241777420044,-0.4953908026218414,1.197016358375549,0.0,0.0,0.0,0.0,0.0,0.0,9.250555992126465,0
204017,-0.0742220804095268,15.951025432927167,0,14,0.6025672554969788,15.293103218078612,1.0430208444595337,0.8285135626792908,2.5439631938934326,1.2051345109939575,1.0,0.0,0.0,0.0,0.0,0.0,16.050968170166016,2
57985,-0.1837205588817596,14.88311263665264,0,10,0.5647535920143127,13.073321342468262,1.1384339332580566,0.5407300591468811,-2.8454301357269287,1.1295071840286257,0.0,0.0,0.0,0.0,0.0,0.0,16.727306365966797,2
148643,0.2178618907928466,13.239364699583348,0,10,0.6464046239852905,10.797584533691406,1.226141333580017,-1.241084098815918,2.0192248821258545,1.292809247970581,1.0,0.0,0.0,0.0,0.0,0.0,11.19927978515625,-2
210864,-0.1073034331202507,19.76814439119209,0,0,0.6208861470222473,15.24721622467041,1.2965084314346311,0.263971745967865,-2.4721550941467285,1.2561566829681396,1.0,0.0,0.0,0.0,0.0,0.0,24.430255889892575,0
220703,-0.1432017087936401,18.005749032507538,0,10,0.6361600756645203,13.246715545654297,1.359261393547058,-0.0413889251649379,2.986100196838379,1.4228167533874512,1.0,0.0,0.0,0.0,0.0,0.0,17.771554946899414,0
196163,-0.0541677623987197,14.914265650450034,15,10,0.5877133011817932,11.988849639892578,1.244011402130127,-0.0254441928118467,2.2367966175079346,1.3340632915496826,0.0,0.0,0.0,0.0,0.0,1.0,13.239848136901855,0
59202,0.0,11.031303399347394,9,6,0.5827513933181763,8.949625968933105,1.2325993776321411,0.0,-2.8520021438598637,1.5090746879577637,0.0,0.0,1.0,0.0,0.0,0.0,8.935856819152832,0
209436,0.096348725259304,13.068474906460892,15,10,0.6053759455680847,10.37965488433838,1.2590471506118774,0.2622606158256531,-2.3180432319641118,1.323955774307251,0.0,0.0,0.0,0.0,0.0,0.0,12.846177101135254,0
157854,0.0747210755944252,21.900086928826568,0,14,0.5437690019607544,20.224666595458984,1.0828404426574707,-0.7862071990966797,2.8021936416625977,1.0875380039215088,1.0,0.0,0.0,0.0,0.0,0.0,21.498023986816406,-4
66491,-0.0888100937008857,14.600451783501512,0,6,0.5299471616744995,9.029943466186523,1.61689293384552,-0.4668790698051452,-2.5092811584472656,1.059894323348999,1.0,0.0,0.0,0.0,0.0,0.0,13.22715950012207,0
3958,0.2129185199737548,5.523746345654814,15,10,0.1295361369848251,15.463793754577637,0.3572051227092743,-1.31042218208313,-2.1467185020446777,0.2590722739696502,0.0,0.0,0.0,0.0,0.0,1.0,4.935242652893066,-4
122190,0.0573453418910503,13.297095469468104,0,10,0.6109166741371155,12.067791938781738,1.1018664836883545,0.6884641647338867,-2.379498243331909,1.29177725315094,0.0,0.0,0.0,0.0,0.0,0.0,12.587703704833984,2
72688,0.1170993745326995,9.103457787698003,0,6,0.3841856122016907,7.770360469818115,1.17156183719635,0.4915146827697754,2.6815085411071777,0.7683712244033813,0.0,0.0,0.0,0.0,0.0,1.0,7.80134105682373,0
140547,-0.155227318406105,15.611648145276831,0,14,0.4454363584518432,11.686994552612305,1.3358137607574463,0.1432805657386779,2.887904405593872,0.8908727169036865,1.0,0.0,0.0,0.0,0.0,0.0,15.879938125610352,0
14211,-0.214138314127922,12.419770946132758,0,10,0.6211921572685242,9.885334968566896,1.2563834190368652,0.7734586596488953,-2.8858675956726074,1.2423843145370483,1.0,0.0,0.0,0.0,0.0,0.0,10.26024341583252,2
216146,0.18674898147583,4.554576493336384,9,6,0.1174523532390594,2.962636232376098,1.5373390913009644,0.2262480556964874,1.881284475326538,0.2349047064781189,0.0,0.0,0.0,0.0,0.0,0.0,4.056860446929932,0
111084,0.0764279440045356,14.392320232618433,0,10,0.5953305959701538,16.814884185791016,0.8559274077415466,-1.1475292444229126,2.905033588409424,1.1906611919403076,1.0,0.0,0.0,0.0,0.0,0.0,11.442727088928224,-4
227649,0.0533346943557262,14.98757786067199,0,14,0.4984453320503235,12.351284980773926,1.2134428024291992,0.9917629361152648,2.9388427734375,0.996890664100647,1.0,0.0,0.0,0.0,0.0,0.0,13.604991912841797,2
82600,-0.0416149720549583,12.065696467447538,0,14,0.558684229850769,16.799997329711914,0.7181963324546814,1.179351806640625,-1.7948365211486816,1.117368459701538,1.0,0.0,0.0,0.0,0.0,0.0,15.282965660095217,6
41299,-0.1625020802021026,19.58112492580051,0,0,0.1808190047740936,14.050467491149902,1.3936280012130735,-0.2718710303306579,-2.147763967514038,0.3616380095481872,1.0,0.0,0.0,0.0,0.0,0.0,20.285938262939453,0
231570,0.0196534655988216,18.50691187545181,0,14,0.4182386994361877,19.71229553222656,0.9388511776924132,-1.028545618057251,-1.3141236305236816,0.8364773988723755,1.0,0.0,0.0,0.0,0.0,0.0,18.36650848388672,-4
176057,0.2037093639373779,13.173877338850843,0,10,0.5380642414093018,8.996694564819336,1.4643019437789917,0.4920994639396667,2.778035879135132,1.0761284828186035,1.0,0.0,0.0,0.0,0.0,0.0,11.728900909423828,0
29703,0.1623160541057586,11.020817547367187,0,10,0.2712908983230591,17.734161376953125,0.6214456558227539,1.2297592163085938,2.1372311115264893,0.5425817966461182,0.0,0.0,1.0,0.0,0.0,0.0,9.832679748535156,6
144265,0.232911542057991,12.591206467507618,0,10,0.5623695850372314,18.145915985107425,0.6938865184783936,1.1111490726470947,2.835249423980713,1.124739170074463,0.0,0.0,0.0,0.0,0.0,0.0,13.009201049804688,6
116750,0.0406684540212154,14.190532897579942,9,6,0.1645445525646209,10.56731414794922,1.3428703546524048,-0.4007201790809631,-2.131653070449829,0.3290891051292419,0.0,0.0,0.0,0.0,0.0,0.0,14.133213996887209,0
227908,0.196169912815094,12.64417609768907,15,10,0.591439425945282,10.22497272491455,1.2365975379943848,-0.2024313956499099,2.4167187213897705,1.2255985736846924,0.0,0.0,0.0,0.0,0.0,1.0,10.999980926513672,0
65864,-0.2242632657289505,21.30975501409921,0,14,0.6141974329948425,20.15987014770508,1.0570383071899414,0.7688787579536438,-2.4401838779449463,1.360265016555786,1.0,0.0,0.0,0.0,0.0,0.0,20.368350982666016,4
16919,0.0526802465319633,16.142461209949943,0,10,0.5194167494773865,16.513362884521484,0.9775393009185792,-0.7978101968765259,-2.8475050926208496,1.038833498954773,0.0,0.0,0.0,0.0,0.0,0.0,15.87459945678711,-4
54269,-0.2410183697938919,13.994624790258284,0,10,0.6487701535224915,12.133851051330566,1.153353929519653,-0.7766981720924377,2.586838722229004,1.3608969449996948,1.0,0.0,0.0,0.0,0.0,0.0,11.84304428100586,-2
8087,-0.1420268267393112,11.59545981696698,21,14,0.193818986415863,29.51494407653809,0.3928674161434173,-1.3859740495681765,-2.189635753631592,0.3876379728317261,0.0,0.0,0.0,0.0,0.0,0.0,10.698064804077148,-8
207508,0.0,16.82009619096766,0,10,0.6310209631919861,12.482629776000977,1.3474801778793335,0.0,-2.3500173091888428,1.4968419075012207,0.0,0.0,0.0,0.0,0.0,0.0,14.492667198181152,0
139717,-0.0243373960256576,21.52164366736565,0,18,0.6148133873939514,16.446775436401367,1.3085631132125854,-0.0041407835669815,-2.464174747467041,1.2594404220581057,1.0,0.0,0.0,0.0,0.0,0.0,22.505807876586918,0
186657,0.2180032283067703,6.305439751631013,15,10,0.3710027635097503,15.119484901428224,0.4170406460762024,1.4332928657531738,-2.957801103591919,0.7420055270195007,0.0,0.0,0.0,0.0,0.0,0.0,5.904085636138916,4
59848,-0.0811759307980537,13.140602425496354,0,10,0.3542300164699554,12.286643028259276,1.0695030689239502,-0.7626413106918335,-2.7601137161254883,0.7084600329399109,0.0,0.0,0.0,0.0,0.0,0.0,15.957647323608398,-2
203735,0.0100564947351813,19.38512206501059,0,14,0.6103441715240479,15.84688663482666,1.2232763767242432,0.4337534606456756,-2.282803535461426,1.4089964628219604,1.0,0.0,0.0,0.0,0.0,0.0,18.74237823486328,2
123356,0.0778215304017067,10.244238311387903,9,6,0.4435472786426544,8.530699729919434,1.2008672952651978,-0.8400422930717468,0.8330609202384949,0.8870945572853088,0.0,0.0,0.0,0.0,0.0,0.0,9.410565376281738,-2
39564,0.1870014667510986,14.145757392019505,0,10,0.4829690456390381,10.790152549743652,1.3109877109527588,0.1489289104938507,2.32641339302063,0.9659380912780762,0.0,0.0,0.0,0.0,0.0,0.0,12.80691146850586,0
192367,-0.139343187212944,10.759717556250052,0,6,0.2639999985694885,8.917837142944336,1.2065389156341553,-0.3058991432189941,-2.7270047664642334,0.527999997138977,0.0,0.0,0.0,0.0,0.0,1.0,10.578479766845703,0
8818,-0.2474149167537689,11.45931080030914,9,6,0.4299558699131012,9.19404411315918,1.2463841438293457,-0.1422053575515747,-2.7243947982788086,0.8599117398262024,0.0,0.0,0.0,0.0,0.0,1.0,10.032546997070312,0
197571,-0.0916483774781227,11.179484481830514,0,6,0.3159281015396118,9.140064239501951,1.2231297492980957,-0.2910139858722687,-2.3801345825195312,0.6318562030792236,0.0,0.0,0.0,0.0,0.0,1.0,10.39449691772461,0
19851,-0.1155730485916137,10.520559455558214,0,10,0.3250800669193268,8.372840881347656,1.2565101385116575,0.2488500624895095,-1.3809689283370972,0.6501601338386536,0.0,0.0,0.0,0.0,0.0,0.0,12.923187255859377,0
40803,-0.0607359260320663,11.681998786748691,15,10,0.6521164178848267,12.301087379455566,0.9496720433235168,1.0268226861953735,-2.608626365661621,1.363304615020752,0.0,0.0,0.0,0.0,0.0,1.0,10.467246055603027,2
237566,0.2304105758666992,8.14443890687528,15,10,0.4590058624744415,8.294076919555664,0.9819584488868712,1.2422645092010498,-2.4300127029418945,0.9180117249488832,0.0,0.0,0.0,0.0,0.0,0.0,6.904256343841553,2
